axis,snp,loading,precip,temp,predictor,correlation
1,NC_046221.1.141020969,0.0256425926370546,0.576546343025665,0.235304025777884,precip,0.576546343025665
1,NC_046221.1.141404559,0.0264117939766299,0.489173520264131,0.373455214622916,precip,0.489173520264131
1,NC_046221.1.14154602,0.0258553700709424,0.624055434664638,0.204564881669479,precip,0.624055434664638
1,NC_046221.1.141651922,0.0259192956132598,0.581263355147907,0.269782686783999,precip,0.581263355147907
1,NC_046221.1.141655166,0.0270181049590736,0.643536710689959,0.231680141620375,precip,0.643536710689959
1,NC_046221.1.141717228,0.0257855498678375,0.478168122326245,0.352186625236225,precip,0.478168122326245
1,NC_046221.1.1424290,0.0257010042255222,0.710110935295984,0.0534612411850071,precip,0.710110935295984
1,NC_046221.1.143712578,0.0258924723234248,0.695284524044637,0.119087413171203,precip,0.695284524044637
1,NC_046221.1.143824057,0.0261412451494433,0.592976301384898,0.258872778429238,precip,0.592976301384898
1,NC_046221.1.144063856,0.0259669750853234,0.674910393991221,0.163077320947414,precip,0.674910393991221
1,NC_046221.1.144256975,0.0267299321290763,0.562873753605639,0.315486013547677,precip,0.562873753605639
1,NC_046221.1.144349351,0.0259276406574679,0.5779577427367,0.275088237678187,precip,0.5779577427367
1,NC_046221.1.144351771,0.0257725762351984,0.5406754602318,0.277574827177744,precip,0.5406754602318
1,NC_046221.1.144489117,0.0256408715098525,0.658948524669649,0.160960244582816,precip,0.658948524669649
1,NC_046221.1.144605738,0.0262998669475575,0.508680039864517,0.357041990556631,precip,0.508680039864517
1,NC_046221.1.144715879,0.025835989338133,0.624539239554164,0.219094109985132,precip,0.624539239554164
1,NC_046221.1.146388165,0.0255453310096111,0.709355396188937,0.0785657380227482,precip,0.709355396188937
1,NC_046221.1.148289925,0.0267077310509551,0.63612248400275,0.226208369432744,precip,0.63612248400275
1,NC_046221.1.148761162,0.0258273704583312,0.507431984803802,0.288448026595817,precip,0.507431984803802
1,NC_046221.1.149002127,0.02609929698632,0.475816606570474,0.378227913513827,precip,0.475816606570474
1,NC_046221.1.149357454,0.0256361244827664,0.506863424715136,0.316553208762969,precip,0.506863424715136
1,NC_046221.1.149633738,0.0275667862741274,0.706938953034138,0.169304650125033,precip,0.706938953034138
1,NC_046221.1.149633766,0.0264143604409156,0.698620953968212,0.139426147710725,precip,0.698620953968212
1,NC_046221.1.149693486,0.025737552512562,0.637610009662395,0.180942288876568,precip,0.637610009662395
1,NC_046221.1.149714402,0.0262543734127212,0.586376382784518,0.2539261772649,precip,0.586376382784518
1,NC_046221.1.149915038,0.0265158261437181,0.647828580917372,0.202379359370596,precip,0.647828580917372
1,NC_046221.1.150210773,0.0269345495408082,0.570866351991608,0.29790078373066,precip,0.570866351991608
1,NC_046221.1.150310249,-0.0256062101347617,-0.683617628669944,-0.150606993223252,precip,0.683617628669944
1,NC_046221.1.150522754,0.026390666173511,0.50084392303601,0.354636154679562,precip,0.50084392303601
1,NC_046221.1.150691395,0.0257425847270962,0.462534923233944,0.361376818495845,precip,0.462534923233944
1,NC_046221.1.150793141,0.0257817984190511,0.541826065770513,0.298644736260767,precip,0.541826065770513
1,NC_046221.1.150985377,0.0261803309767409,0.684798307621959,0.173484812565364,precip,0.684798307621959
1,NC_046221.1.151422463,0.0260935402298324,0.655108302315133,0.19050249793446,precip,0.655108302315133
1,NC_046221.1.151485391,0.0256889970396334,0.70835927497215,0.134324791688196,precip,0.70835927497215
1,NC_046221.1.15152866,0.0261027192781218,0.634308457582743,0.166233412552431,precip,0.634308457582743
1,NC_046221.1.15152870,0.0259968764939978,0.636654843783153,0.180140038801286,precip,0.636654843783153
1,NC_046221.1.151971641,0.0262445296891001,0.50410535373481,0.347274602209214,precip,0.50410535373481
1,NC_046221.1.151971644,0.0255301604017817,0.494106364582909,0.339965250592961,precip,0.494106364582909
1,NC_046221.1.152100488,0.0256549827268457,0.655969427283929,0.158243918540987,precip,0.655969427283929
1,NC_046221.1.152118403,0.026484389033247,0.666781434920401,0.19812247075103,precip,0.666781434920401
1,NC_046221.1.152151714,0.0258517433428667,0.593898030928143,0.291949854968878,precip,0.593898030928143
1,NC_046221.1.152283770,0.025596538138459,0.554086531784907,0.235914963908109,precip,0.554086531784907
1,NC_046221.1.152337149,0.0266623304775493,0.641552785557255,0.223153875443011,precip,0.641552785557255
1,NC_046221.1.152585917,0.0262237374551608,0.61005345895815,0.259049247062827,precip,0.61005345895815
1,NC_046221.1.152586442,0.0267032643390969,0.816674136211726,0.0261884394466167,precip,0.816674136211726
1,NC_046221.1.153279621,0.0257396930222835,0.585471676793723,0.270192119803631,precip,0.585471676793723
1,NC_046221.1.153300726,0.0264920975958842,0.52341210766385,0.341064123070063,precip,0.52341210766385
1,NC_046221.1.153329891,0.0269976950346846,0.566728565481047,0.322082740513651,precip,0.566728565481047
1,NC_046221.1.153535810,0.0256636821455031,0.559676833174214,0.270393890318336,precip,0.559676833174214
1,NC_046221.1.154023373,0.0256172351024297,0.49904465448639,0.335149745930377,precip,0.49904465448639
1,NC_046221.1.154710152,0.0274852739861672,0.495986019091069,0.375357869545203,precip,0.495986019091069
1,NC_046221.1.154729793,0.0258629960146567,0.515533187832847,0.321018080590962,precip,0.515533187832847
1,NC_046221.1.154751953,0.0267894809793935,0.492084124535694,0.389763017757077,precip,0.492084124535694
1,NC_046221.1.155024465,0.0263358415354162,0.724843478584734,0.123399943237761,precip,0.724843478584734
1,NC_046221.1.155142968,0.0274467107809557,0.616838073427878,0.272100836007142,precip,0.616838073427878
1,NC_046221.1.155358834,0.0257784043338321,0.520875517399846,0.321586056238175,precip,0.520875517399846
1,NC_046221.1.155358837,0.0263454588888339,0.575098476067968,0.27292661979793,precip,0.575098476067968
1,NC_046221.1.155450358,0.0257225458704435,0.615923313282041,0.224624186649396,precip,0.615923313282041
1,NC_046221.1.155507521,0.0269083928330445,0.582637363625226,0.304961410134504,precip,0.582637363625226
1,NC_046221.1.155686757,0.0256748444428299,0.581433942050251,0.271040280221775,precip,0.581433942050251
1,NC_046221.1.155698857,0.0283661603196985,0.702526652261961,0.176689496966399,precip,0.702526652261961
1,NC_046221.1.156246689,0.0265949808866116,0.538819196046861,0.338376914435423,precip,0.538819196046861
1,NC_046221.1.157972675,0.0261472465376351,0.469519740245063,0.305414199653537,precip,0.469519740245063
1,NC_046221.1.158332313,0.0257860485676795,0.576085148725933,0.279016416018516,precip,0.576085148725933
1,NC_046221.1.158515142,0.0255708579930099,0.489468365128138,0.330812213744828,precip,0.489468365128138
1,NC_046221.1.158701020,0.0267528520127208,0.507270151156281,0.387104782669929,precip,0.507270151156281
1,NC_046221.1.158852691,0.0263200363713448,0.509987969199929,0.345008712524923,precip,0.509987969199929
1,NC_046221.1.15886671,0.0281010996333739,0.795327968814497,0.087926385079166,precip,0.795327968814497
1,NC_046221.1.158919757,0.0264528748157613,0.373521106616882,0.510108112394642,temp,0.510108112394642
1,NC_046221.1.158924043,0.0286075926355992,0.739158629099958,0.177232891742645,precip,0.739158629099958
1,NC_046221.1.158971690,0.0275500966441773,0.615190844862025,0.27846199425244,precip,0.615190844862025
1,NC_046221.1.159142359,0.0259927354245666,0.525832650279095,0.305472152000604,precip,0.525832650279095
1,NC_046221.1.159142361,0.0255287277185241,0.514017102789399,0.302113008810541,precip,0.514017102789399
1,NC_046221.1.159245584,0.0269163793506479,0.829539736517138,0.0190790019528738,precip,0.829539736517138
1,NC_046221.1.159273905,0.0270439132300179,0.643598132288081,0.202684786995801,precip,0.643598132288081
1,NC_046221.1.159900504,0.0264481657433575,0.672046925363433,0.145162644720924,precip,0.672046925363433
1,NC_046221.1.160018769,0.0284951527138434,0.629764878345663,0.287460753671759,precip,0.629764878345663
1,NC_046221.1.160204827,0.0257184841994268,0.501714871800314,0.38616898467922,precip,0.501714871800314
1,NC_046221.1.160425734,0.0256232077383639,0.562297692977851,0.314243978497351,precip,0.562297692977851
1,NC_046221.1.160476785,0.0262789147981527,0.555226133450413,0.288315474917777,precip,0.555226133450413
1,NC_046221.1.160647200,0.0256527361553868,0.633944374562389,0.166388731235955,precip,0.633944374562389
1,NC_046221.1.160727315,0.0256496590537896,0.455673712804867,0.380376694319815,precip,0.455673712804867
1,NC_046221.1.160877598,0.0257588097234331,0.545359237164185,0.274986098643169,precip,0.545359237164185
1,NC_046221.1.161023580,0.0258350938948405,0.569214303898205,0.282781184901115,precip,0.569214303898205
1,NC_046221.1.161498921,0.0257107031940169,0.575303150528705,0.263802979876135,precip,0.575303150528705
1,NC_046221.1.162025697,0.0257565886512475,0.501701536269962,0.29404714425674,precip,0.501701536269962
1,NC_046221.1.162066069,0.0265653557592106,0.517790846185667,0.353849722874576,precip,0.517790846185667
1,NC_046221.1.162377404,0.0258415948486806,0.691228791826401,0.156131609269473,precip,0.691228791826401
1,NC_046221.1.163031846,0.0257867830555829,0.517965388366393,0.36640527345309,precip,0.517965388366393
1,NC_046221.1.163067029,0.0266387761720583,0.656649495986737,0.171795718749927,precip,0.656649495986737
1,NC_046221.1.163073724,-0.0257804553525707,-0.544633590670891,-0.255193088846841,precip,0.544633590670891
1,NC_046221.1.163297845,0.0261323119264649,0.520375800784491,0.29620046445998,precip,0.520375800784491
1,NC_046221.1.16333523,0.0258535987908325,0.536839957271314,0.319780125339086,precip,0.536839957271314
1,NC_046221.1.163671409,0.0259189268029666,0.683169769802817,0.155905218363638,precip,0.683169769802817
1,NC_046221.1.163824310,0.0255274148050693,0.531372469554918,0.303546364663101,precip,0.531372469554918
1,NC_046221.1.164134976,0.0266746610646287,0.55024064534523,0.307496987195978,precip,0.55024064534523
1,NC_046221.1.165349402,0.0255667222229362,0.622864482474293,0.19526927194736,precip,0.622864482474293
1,NC_046221.1.165610578,0.0273092716096489,0.618730878367936,0.278755188118713,precip,0.618730878367936
1,NC_046221.1.165657012,0.0274077506227914,0.620961927409761,0.289014197235143,precip,0.620961927409761
1,NC_046221.1.165657021,0.0256438729897344,0.60833963664107,0.247164056920989,precip,0.60833963664107
1,NC_046221.1.16761627,0.0272070080098766,0.572544141404193,0.319963102705987,precip,0.572544141404193
1,NC_046221.1.1697129,0.0256545614914862,0.65096496709469,0.19751346946253,precip,0.65096496709469
1,NC_046221.1.17584940,0.0257896158439471,0.530553238065043,0.328056642831936,precip,0.530553238065043
1,NC_046221.1.17646126,0.0259993844304263,0.732307291994755,0.0745831361834496,precip,0.732307291994755
1,NC_046221.1.18070267,0.0262187640537946,0.630565516590295,0.199013334158977,precip,0.630565516590295
1,NC_046221.1.18134784,0.0271862097451094,0.617027281852457,0.276248386941166,precip,0.617027281852457
1,NC_046221.1.18140048,0.0261287838767672,0.627350636100201,0.227809540407039,precip,0.627350636100201
1,NC_046221.1.18511497,0.0266002389314518,0.615514534465773,0.277230063762359,precip,0.615514534465773
1,NC_046221.1.18767018,0.0265956210018673,0.60518556767105,0.267331784688545,precip,0.60518556767105
1,NC_046221.1.19128479,0.0256092383607613,0.447466944103902,0.389275485098433,precip,0.447466944103902
1,NC_046221.1.19229521,0.0261317313628668,0.528802261771544,0.332829216645266,precip,0.528802261771544
1,NC_046221.1.19396311,0.0262752069742207,0.617799692159346,0.224664910330212,precip,0.617799692159346
1,NC_046221.1.19396312,0.0262562894660489,0.61784047265402,0.223420054743602,precip,0.61784047265402
